season,round,driver_code,win_books,win_avg_american_odds,win_avg_decimal_odds,win_best_american_odds,win_best_decimal_odds,win_best_sportsbook,win_market_implied_probability,win_market_no_vig_probability,podium_books,podium_avg_american_odds,podium_avg_decimal_odds,podium_best_american_odds,podium_best_decimal_odds,podium_best_sportsbook,podium_market_implied_probability,podium_market_no_vig_probability,podium_market_avg_american_odds,podium_market_avg_decimal_odds,podium_market_best_american_odds,podium_market_best_decimal_odds,podium_market_probability,podium_market_no_vig_probability_only,podium_estimated_probability,podium_estimated_decimal_odds,podium_estimated_american_odds,podium_effective_avg_decimal_odds,podium_effective_avg_american_odds,podium_effective_best_decimal_odds,podium_effective_best_american_odds,podium_effective_probability,podium_effective_no_vig_probability,podium_odds_source
2025,14,BEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,14,BOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,14,COL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,14,GAS,1,30000,301,30000,301,DraftKings,0.00332225913621262,0.00276393774552452,1,15000,151,15000,151,DraftKings,0.00662251655629139,0.00565158736155527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,14,HAD,1,25000,251,25000,251,DraftKings,0.00398406374501992,0.00331452295379633,1,8000,81,8000,81,DraftKings,0.0123456790123457,0.0105356752048746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,14,HAM,1,1800,19,1800,19,DraftKings,0.0526315789473684,0.0437865927054148,1,260,3.6,260,3.6,DraftKings,0.277777777777778,0.237052692109679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,14,HUL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,14,LAW,1,25000,251,25000,251,DraftKings,0.00398406374501992,0.00331452295379633,1,8000,81,8000,81,DraftKings,0.0123456790123457,0.0105356752048746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,14,LEC,1,1100,12,1100,12,DraftKings,0.0833333333333333,0.0693287717835734,1,125,2.25,125,2.25,DraftKings,0.444444444444444,0.379284307375487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,14,NOR,1,150,2.5,150,2.5,DraftKings,0.4,0.332778104561152,1,-550,1.18181818181818,-550,1.18181818181818,DraftKings,0.846153846153846,0.722098969811023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,14,OCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,14,PIA,1,135,2.35,135,2.35,DraftKings,0.425531914893617,0.354019260171439,1,-550,1.18181818181818,-550,1.18181818181818,DraftKings,0.846153846153846,0.722098969811023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,14,RUS,1,1800,19,1800,19,DraftKings,0.0526315789473684,0.0437865927054148,1,260,3.6,260,3.6,DraftKings,0.277777777777778,0.237052692109679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,14,SAI,1,25000,251,25000,251,DraftKings,0.00398406374501992,0.00331452295379633,1,8000,81,8000,81,DraftKings,0.0123456790123457,0.0105356752048746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,14,STR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,14,TSU,1,15000,151,15000,151,DraftKings,0.00662251655629139,0.00550957126756874,1,10000,101,10000,101,DraftKings,0.0099009900990099,0.00844940288707768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,14,VER,1,600,7,600,7,DraftKings,0.142857142857143,0.118849323057554,1,-165,1.60606060606061,-165,1.60606060606061,DraftKings,0.622641509433962,0.531355845709998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,15,ALB,1,40000,401,40000,401,DraftKings,0.00249376558603491,0.00201763411354886,1,25000,251,25000,251,DraftKings,0.00398406374501992,0.00341875609240274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,15,ALO,1,10000,101,10000,101,DraftKings,0.0099009900990099,0.00801060672805042,1,1800,19,1800,19,DraftKings,0.0526315789473684,0.0451635673259521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,15,ANT,1,25000,251,25000,251,DraftKings,0.00398406374501992,0.00322339155192467,1,15000,151,15000,151,DraftKings,0.00662251655629139,0.00568283297478867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,15,BEA,1,50000,501,50000,501,DraftKings,0.00199600798403193,0.00161491273359898,1,30000,301,30000,301,DraftKings,0.00332225913621262,0.00285085640927936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,15,BOR,1,40000,401,40000,401,DraftKings,0.00249376558603491,0.00201763411354886,1,25000,251,25000,251,DraftKings,0.00398406374501992,0.00341875609240274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,15,COL,1,40000,401,40000,401,DraftKings,0.00249376558603491,0.00201763411354886,1,25000,251,25000,251,DraftKings,0.00398406374501992,0.00341875609240274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,15,GAS,1,40000,401,40000,401,DraftKings,0.00249376558603491,0.00201763411354886,1,25000,251,25000,251,DraftKings,0.00398406374501992,0.00341875609240274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,15,HAD,1,10000,101,10000,101,DraftKings,0.0099009900990099,0.00801060672805042,1,1600,17,1600,17,DraftKings,0.0588235294117647,0.0504769281878288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,15,HAM,1,8000,81,8000,81,DraftKings,0.0123456790123457,0.00998853431522337,1,1100,12,1100,12,DraftKings,0.0833333333333333,0.0715089815994241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,15,HUL,1,50000,501,50000,501,DraftKings,0.00199600798403193,0.00161491273359898,1,30000,301,30000,301,DraftKings,0.00332225913621262,0.00285085640927936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,15,LAW,1,25000,251,25000,251,DraftKings,0.00398406374501992,0.00322339155192467,1,4500,46,4500,46,DraftKings,0.0217391304347826,0.0186545169389802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,15,LEC,1,5500,56,5500,56,DraftKings,0.0178571428571428,0.0144477014202338,1,550,6.5,550,6.5,DraftKings,0.153846153846154,0.132016581414321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,15,NOR,1,155,2.55,155,2.55,DraftKings,0.392156862745098,0.31728285471886,1,-1000,1.1,-1000,1.1,DraftKings,0.909090909090909,0.780097981084627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,15,OCO,1,50000,501,50000,501,DraftKings,0.00199600798403193,0.00161491273359898,1,30000,301,30000,301,DraftKings,0.00332225913621262,0.00285085640927936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,15,PIA,1,-175,1.57142857142857,-175,1.57142857142857,DraftKings,0.636363636363636,0.514863541521059,1,-1000,1.1,-1000,1.1,DraftKings,0.909090909090909,0.780097981084627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,15,RUS,1,4000,41,4000,41,DraftKings,0.024390243902439,0.0197334458422706,1,-105,1.95238095238095,-105,1.95238095238095,DraftKings,0.51219512195122,0.439518618611095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,15,SAI,1,30000,301,30000,301,DraftKings,0.00332225913621262,0.00268794445027605,1,5500,56,5500,56,DraftKings,0.0178571428571428,0.0153233531998766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,15,STR,1,40000,401,40000,401,DraftKings,0.00249376558603491,0.00201763411354886,1,20000,201,20000,201,DraftKings,0.00497512437810945,0.0042691929313089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,15,TSU,1,30000,301,30000,301,DraftKings,0.00332225913621262,0.00268794445027605,1,15000,151,15000,151,DraftKings,0.00662251655629139,0.00568283297478867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,15,VER,1,900,10,900,10,DraftKings,0.1,0.0809071279533093,1,-275,1.36363636363636,-275,1.36363636363636,DraftKings,0.733333333333333,0.629279038074932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,16,ALB,1,40000,401,40000,401,DraftKings,0.00249376558603491,0.00203913119781444,1,10000,101,10000,101,DraftKings,0.0099009900990099,0.00850454910505761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,16,ALO,1,13000,131,13000,131,DraftKings,0.00763358778625954,0.00624192068949308,1,2500,26,2500,26,DraftKings,0.0384615384615385,0.033036902292723803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,16,ANT,1,6500,66,6500,66,DraftKings,0.0151515151515152,0.0123892668230847,1,1100,12,1100,12,DraftKings,0.0833333333333333,0.0715799549675683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,16,BEA,1,50000,501,50000,501,DraftKings,0.00199600798403193,0.00163211898268182,1,25000,251,25000,251,DraftKings,0.00398406374501992,0.00342214924147736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,16,BOR,1,13000,131,13000,131,DraftKings,0.00763358778625954,0.00624192068949308,1,2500,26,2500,26,DraftKings,0.0384615384615385,0.033036902292723803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,16,COL,1,70000,701,70000,701,DraftKings,0.0014265335235378,0.00116646449404221,1,40000,401,40000,401,DraftKings,0.00249376558603491,0.0021420435401766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,16,GAS,1,60000,601,60000,601,DraftKings,0.0016638935108153,0.00136055176426554,1,30000,301,30000,301,DraftKings,0.00332225913621262,0.0028536859123283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,16,HAD,1,50000,501,50000,501,DraftKings,0.00199600798403193,0.00163211898268182,1,25000,251,25000,251,DraftKings,0.00398406374501992,0.00342214924147736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,16,HAM,1,10000,101,10000,101,DraftKings,0.0099009900990099,0.00809595653785736,1,2000,21,2000,21,DraftKings,0.0476190476190476,0.040902831410039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,16,HUL,1,40000,401,40000,401,DraftKings,0.00249376558603491,0.00203913119781444,1,13000,131,13000,131,DraftKings,0.00763358778625954,0.00655694243977724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,16,LAW,1,60000,601,60000,601,DraftKings,0.0016638935108153,0.00136055176426554,1,30000,301,30000,301,DraftKings,0.00332225913621262,0.0028536859123283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,16,LEC,1,2000,21,2000,21,DraftKings,0.0476190476190476,0.0389376957296949,1,-105,1.95238095238095,-105,1.95238095238095,DraftKings,0.51219512195122,0.439954845166517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,16,NOR,1,135,2.35,135,2.35,DraftKings,0.425531914893617,0.347953876733444,1,-700,1.14285714285714,-700,1.14285714285714,DraftKings,0.875,0.751589527159467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,16,OCO,1,60000,601,60000,601,DraftKings,0.0016638935108153,0.00136055176426554,1,30000,301,30000,301,DraftKings,0.00332225913621262,0.0028536859123283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,16,PIA,1,200,3,200,3,DraftKings,0.333333333333333,0.272563870107864,1,-500,1.2,-500,1.2,DraftKings,0.833333333333333,0.715799549675683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,16,RUS,1,5000,51,5000,51,DraftKings,0.0196078431372549,0.0160331688298744,1,350,4.5,350,4.5,DraftKings,0.222222222222222,0.190879879913515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,16,SAI,1,40000,401,40000,401,DraftKings,0.00249376558603491,0.00203913119781444,1,10000,101,10000,101,DraftKings,0.0099009900990099,0.00850454910505761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,16,STR,1,50000,501,50000,501,DraftKings,0.00199600798403193,0.00163211898268182,1,25000,251,25000,251,DraftKings,0.00398406374501992,0.00342214924147736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,16,TSU,1,30000,301,30000,301,DraftKings,0.00332225913621262,0.00271658342300197,1,8000,81,8000,81,DraftKings,0.0123456790123457,0.0106044377729731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,16,VER,1,200,3,200,3,DraftKings,0.333333333333333,0.272563870107864,1,-350,1.28571428571429,-350,1.28571428571429,DraftKings,0.777777777777778,0.668079579697304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,17,ALB,1,60000,601,60000,601,DraftKings,0.0016638935108153,0.00137840177508422,1,10000,101,10000,101,DraftKings,0.0099009900990099,0.00836026227701841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,17,ALO,1,40000,401,40000,401,DraftKings,0.00249376558603491,0.00206588395717111,1,6500,66,6500,66,DraftKings,0.0151515151515152,0.0127937346966494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,17,ANT,1,2000,21,2000,21,DraftKings,0.0476190476190476,0.0394485460393151,1,650,7.5,650,7.5,DraftKings,0.133333333333333,0.112584865330515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,17,BEA,1,40000,401,40000,401,DraftKings,0.00249376558603491,0.00206588395717111,1,6500,66,6500,66,DraftKings,0.0151515151515152,0.0127937346966494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,17,BOR,1,50000,501,50000,501,DraftKings,0.00199600798403193,0.00165353186991141,1,7000,71,7000,71,DraftKings,0.0140845070422535,0.011892767464491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,17,COL,1,70000,701,70000,701,DraftKings,0.0014265335235378,0.00118176814097805,1,30000,301,30000,301,DraftKings,0.00332225913621262,0.00280527073082677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,17,GAS,1,70000,701,70000,701,DraftKings,0.0014265335235378,0.00118176814097805,1,25000,251,25000,251,DraftKings,0.00398406374501992,0.0033640896015094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,17,HAD,1,30000,301,30000,301,DraftKings,0.00332225913621262,0.00275222414227779,1,5500,56,5500,56,DraftKings,0.0178571428571428,0.0150783301781939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,17,HAM,1,2500,26,2500,26,DraftKings,0.0384615384615385,0.0318622871856006,1,750,8.5,750,8.5,DraftKings,0.117647058823529,0.0993395870563365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,17,HUL,1,50000,501,50000,501,DraftKings,0.00199600798403193,0.00165353186991141,1,9000,91,9000,91,DraftKings,0.010989010989011,0.00927897241735011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,17,LAW,1,3500,36,3500,36,DraftKings,0.0277777777777778,0.0230116518562671,1,1100,12,1100,12,DraftKings,0.0833333333333333,0.0703655408315717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,17,LEC,1,2000,21,2000,21,DraftKings,0.0476190476190476,0.0394485460393151,1,450,5.5,450,5.5,DraftKings,0.181818181818182,0.153524816359793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,17,NOR,1,550,6.5,550,6.5,DraftKings,0.153846153846154,0.127449148742403,1,-350,1.28571428571429,-350,1.28571428571429,DraftKings,0.777777777777778,0.656745047761336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,17,OCO,1,50000,501,50000,501,DraftKings,0.00199600798403193,0.00165353186991141,1,9000,91,9000,91,DraftKings,0.010989010989011,0.00927897241735011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,17,PIA,1,1200,13,1200,13,DraftKings,0.0769230769230769,0.0637245743712013,1,-225,1.44444444444444,-225,1.44444444444444,DraftKings,0.692307692307692,0.584575262293057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,17,RUS,1,1600,17,1600,17,DraftKings,0.0588235294117647,0.0487305568720951,1,135,2.35,135,2.35,DraftKings,0.425531914893617,0.359313399991004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,17,SAI,1,3500,36,3500,36,DraftKings,0.0277777777777778,0.0230116518562671,1,900,10,900,10,DraftKings,0.1,0.084438648997886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,17,STR,1,50000,501,50000,501,DraftKings,0.00199600798403193,0.00165353186991141,1,8000,81,8000,81,DraftKings,0.0123456790123457,0.0104245245676402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,17,TSU,1,6500,66,6500,66,DraftKings,0.0151515151515152,0.0125518101034184,1,2500,26,2500,26,DraftKings,0.0384615384615385,0.0324764034607254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,17,VER,1,-225,1.44444444444444,-225,1.44444444444444,DraftKings,0.692307692307692,0.573521169340812,1,-800,1.125,-800,1.125,DraftKings,0.888888888888889,0.750565768870098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,18,ALB,1,50000,501,50000,501,DraftKings,0.00199600798403193,0.00140305685712819,1,13000,131,13000,131,DraftKings,0.00763358778625954,0.00653660612283657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,18,ALO,1,20000,201,20000,201,DraftKings,0.00497512437810945,0.00349717156925981,1,2800,29,2800,29,DraftKings,0.0344827586206896,0.0295274276583307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,18,ANT,1,3500,36,3500,36,DraftKings,0.0277777777777778,0.019525874595034,1,200,3,200,3,DraftKings,0.333333333333333,0.285431800697197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,18,BEA,1,30000,301,30000,301,DraftKings,0.00332225913621262,0.00233532054957217,1,5500,56,5500,56,DraftKings,0.0178571428571428,0.0152909893230641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,18,BOR,1,50000,501,50000,501,DraftKings,0.00199600798403193,0.00140305685712819,1,15000,151,15000,151,DraftKings,0.00662251655629139,0.00567083047742775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,18,COL,1,70000,701,70000,701,DraftKings,0.0014265335235378,0.00100275532870359,1,40000,401,40000,401,DraftKings,0.00249376558603491,0.00213540000521593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,18,GAS,1,70000,701,70000,701,DraftKings,0.0014265335235378,0.00100275532870359,1,40000,401,40000,401,DraftKings,0.00249376558603491,0.00213540000521593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,18,HAD,1,15000,151,15000,151,DraftKings,0.00662251655629139,0.00465517540014055,1,2000,21,2000,21,DraftKings,0.0476190476190476,0.040775971528171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,18,HAM,1,400,5,400,5,DraftKings,0.2,0.140586297084245,1,650,7.5,650,7.5,DraftKings,0.133333333333333,0.114172720278879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,18,HUL,1,30000,301,30000,301,DraftKings,0.00332225913621262,0.00233532054957217,1,5500,56,5500,56,DraftKings,0.0178571428571428,0.0152909893230641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,18,LAW,1,40000,401,40000,401,DraftKings,0.00249376558603491,0.00175294634768384,1,6500,66,6500,66,DraftKings,0.0151515151515152,0.0129741727589635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,18,LEC,1,10000,101,10000,101,DraftKings,0.0099009900990099,0.00695971767743785,1,1600,17,1600,17,DraftKings,0.0588235294117647,0.0503703177700936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,18,NOR,1,1800,19,1800,19,DraftKings,0.0526315789473684,0.0369963939695381,1,110,2.1,110,2.1,DraftKings,0.476190476190476,0.40775971528171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,18,OCO,1,60000,601,60000,601,DraftKings,0.0016638935108153,0.00116960313714013,1,30000,301,30000,301,DraftKings,0.00332225913621262,0.00284483522289565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,18,PIA,1,600,7,600,7,DraftKings,0.142857142857143,0.100418783631603,1,-225,1.44444444444444,-225,1.44444444444444,DraftKings,0.692307692307692,0.592819893755717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,18,RUS,1,120,2.2,120,2.2,DraftKings,0.454545454545455,0.319514311555102,1,-450,1.22222222222222,-450,1.22222222222222,DraftKings,0.818181818181818,0.700605328984029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,18,SAI,1,50000,501,50000,501,DraftKings,0.00199600798403193,0.00140305685712819,1,13000,131,13000,131,DraftKings,0.00763358778625954,0.00653660612283657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,18,STR,1,60000,601,60000,601,DraftKings,0.0016638935108153,0.00116960313714013,1,30000,301,30000,301,DraftKings,0.00332225913621262,0.00284483522289565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,18,TSU,1,50000,501,50000,501,DraftKings,0.00199600798403193,0.00140305685712819,1,15000,151,15000,151,DraftKings,0.00662251655629139,0.00567083047742775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,18,VER,1,100,2,100,2,DraftKings,0.5,0.351465742710612,1,-450,1.22222222222222,-450,1.22222222222222,DraftKings,0.818181818181818,0.700605328984029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,19,ALB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,19,ALO,1,25000,251,25000,251,DraftKings,0.00398406374501992,0.00331589211631998,1,3500,36,3500,36,DraftKings,0.0277777777777778,0.0239366303954045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,19,ANT,1,13000,131,13000,131,DraftKings,0.00763358778625954,0.00635335054348333,1,2500,26,2500,26,DraftKings,0.0384615384615385,0.0331430267013294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,19,BEA,1,25000,251,25000,251,DraftKings,0.00398406374501992,0.00331589211631998,1,6500,66,6500,66,DraftKings,0.0151515151515152,0.0130563438520388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,19,BOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,19,COL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,19,GAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,19,HAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,19,HAM,1,4500,46,4500,46,DraftKings,0.0217391304347826,0.0180932374173112,1,800,9,800,9,DraftKings,0.111111111111111,0.0957465215816182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,market
2025,19,HUL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
2025,19,LAW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
